artikel_id,part_number,naam,lange_naam,prijs,prijs_per_eenheid,valuta,beschikbaar,koopbaar,promo,categorie,thumbnail_url,unique_id
29688,29688-P,broccoli 1st 500g,broccoli 1st 500g,"1,35","2,70",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/75/98/asset-1287598.jpg,3074457345616679100
29800,29800-P,tomaten extra,tomaten extra,"1,59","1,59",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/71/29/asset-1147129.jpg,3074457345616676690
28082,28082-P,Uien,Uien,"1,29","1,29",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/42/37/asset-1154237.jpg,3074457345616681054
29643,29643-P,Ijsbergsla 1st,Ijsbergsla 1st,"1,09","1,09",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/46/74/asset-1224674.jpg,3074457345616679080
29635,29635-P,Jonge ui,Jonge ui,"0,98","6,54",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/64/asset-1276564.jpg,3074457345616679020
29675,29675-P,bloemkool 1st,bloemkool 1st,"1,79","1,79",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/86/79/asset-348679.jpg,3074457345616679098
29503,29503-P,aubergine,aubergine,"2,09","2,09",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/39/80/asset-1533980.jpg,3074457345616678986
29708,29708-P,EVERYDAY champignons fijn 250g,EVERYDAY champignons fijn 250g,"1,29","5,16",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/87/asset-3951387.jpg,3074457345616679112
29521,29521-P,gele paprika's,gele paprika's,"3,95","3,95",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/50/52/asset-335052.jpg,3074457345616678992
29623,29623-P,prei,prei,"1,88","1,88",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/17/99/asset-1331799.jpg,3074457345616679010
29705,29705-P,EVERYDAY champignons middelgroot 500g,EVERYDAY champignons middelgroot 500g,"1,69","3,38",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/86/asset-3951386.jpg,3074457345616679108
29632,29632-P,radijzen bot,radijzen bot,"0,89","0,89",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/84/53/asset-2368453.jpg,3074457345616679018
3310802,42376-P,BONI rucola zak 100g,BONI rucola zak 100g,"0,97","9,70",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/43/33/asset-2704333.jpg,3074457345616708298
4416466,17992-P,BONI wortelen fijn 500g,BONI wortelen fijn 500g,"1,25","2,50",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/60/91/asset-3746091.jpg,3074457345616774870
3081958,39000-P,BONI kerstomaatjes tros 300g,BONI kerstomaatjes tros 300g,"2,99","9,97",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/60/55/asset-3856055.jpg,3074457345616704880
2505191,39387-P,"BONI wortelen 1,5kg","BONI wortelen 1,5kg","2,01","1,34",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/97/57/asset-2919757.jpg,3074457345616693190
29645,29645-P,sla uit serre Flandria 1st,sla uit serre Flandria 1st,"0,98","0,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/12/88/asset-391288.jpg,3074457345616679082
2855155,29815-P,EVERYDAY cocktail tomaten 500g,EVERYDAY cocktail tomaten 500g,"1,78","3,56",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/60/54/asset-3856054.jpg,3074457345616702216
29520,29520-P,groene paprika's,groene paprika's,"3,79","3,79",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/42/96/asset-1154296.jpg,3074457345616678990
2505185,39388-P,EVERYDAY wortelen 2kg,EVERYDAY wortelen 2kg,"1,59","0,80",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/80/37/asset-608037.jpg,3074457345616693188
29658,29658-P,EVERYDAY slamix 200g,EVERYDAY slamix 200g,"0,63","3,15",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/29/97/asset-532997.jpg,3074457345616679094
2822055,32664-P,BONI ijsbergsla 300g,BONI ijsbergsla 300g,"1,29","4,30",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/79/30/asset-3377930.jpg,3074457345616701204
3622732,29537-P,paprika punt zoet rood,paprika punt zoet rood,"5,99","5,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/45/87/asset-1144587.jpg,3074457345616721920
4377213,24249-P,BONI witloof 500g,BONI witloof 500g,"2,30","4,60",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/83/35/asset-2788335.jpg,3074457345616769318
1630475,29582-P,BONI spinazie 400g,BONI spinazie 400g,"1,77","4,43",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/89/73/asset-3138973.jpg,3074457345616687952
1106662,29596-P,BONI BIO komkommer 1st,BONI BIO komkommer 1st,"1,34","1,34",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/41/asset-2186541.jpg,3074457345616681556
3172376,43187-P,gember,gember 0,"4,99","4,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/52/52/asset-625252.jpg,3074457345616710390
1670702,32704-P,BONI fijn prinsessenbonen 400g,BONI fijn prinsessenbonen 400g,"2,99","7,48",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/30/58/asset-2763058.jpg,3074457345616691452
29092,29092-P,BONI jonge slascheuten 100g,BONI jonge slascheuten 100g,"1,15","11,50",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/15/asset-4031315.jpg,3074457345616679578
2505180,39386-P,"BONI BIO wortelen 1,5kg","BONI BIO wortelen 1,5kg","2,54","1,70",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/24/90/asset-2342490.jpg,3074457345616693184
1427332,28354-P,BONI rode uien 1kg,BONI rode uien 1kg,"1,70","1,70",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/68/22/asset-2706822.jpg,3074457345616686776
2499811,28281-P,"BONI uien 2,5kg","BONI uien 2,5kg","2,86","1,15",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/89/14/asset-2798914.jpg,3074457345616695174
1756224,33646-P,sla multicolor Flandria 1st,sla multicolor Flandria 1st,"0,99","0,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/28/14/asset-392814.jpg,3074457345616687286
4519772,2657-P,Rode uien,Rode uien,"1,79","1,79",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/84/26/asset-1438426.jpg,3074457345616789954
29040,29040-P,BONI BIO basilicum plant 1st,BONI BIO basilicum plant 1st,"1,29","1,29",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/32/61/asset-4083261.jpg,3074457345616679562
28105,28105-P,EVERYDAY Knoflook 250g,EVERYDAY Knoflook 250g,"1,34","5,36",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/56/06/asset-685606.jpg,3074457345616681064
2492003,32187-P,BONI veldsla 125g,BONI veldsla 125g,"1,56","12,48",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/19/asset-4031319.jpg,3074457345616695004
29076,29076-P,BONI geraspte wortelen 400g,BONI geraspte wortelen 400g,"0,98","2,45",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/55/45/asset-2475545.jpg,3074457345616679574
29615,29615-P,Peterselie,Peterselie 0,"1,34","1,34",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/30/27/asset-363027.jpg,3074457345616679006
29619,29619-P,venkel,venkel,"1,99","1,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/93/13/asset-1879313.jpg,3074457345616679008
2499819,28293-P,EVERYDAY uien 2kg,EVERYDAY uien 2kg,"1,79","0,90",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/15/45/asset-1401545.jpg,3074457345616695282
3458073,29811-P,EVERYDAY pruimtomaten 1kg,EVERYDAY pruimtomaten 1kg,"2,25","2,25",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/60/56/asset-3856056.jpg,3074457345616713950
29600,29600-P,groene selder,groene selder 0,"0,99","0,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/61/98/asset-916198.jpg,3074457345616679000
28098,28098-P,BONI BIO rode bieten 500g,BONI BIO rode bieten 500g,"1,49","2,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/97/75/asset-2829775.jpg,3074457345616681062
1004350,29588-P,BONI BIO kastanjechampignons 250g,BONI BIO kastanjechampignons 250g,"1,97","7,88",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/04/45/asset-3760445.jpg,3074457345616681484
29094,29094-P,BONI slaharten 200g,BONI slaharten 200g,"2,58","12,90",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/24/66/asset-3252466.jpg,3074457345616679580
4595514,29417-P,San Marzano Romatomaat,San Marzano Romatomaat,"3,89","3,89",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/99/32/asset-2789932.jpg,3074457345616797456
29626,29626-P,bot jonge wortelen met loof,bot jonge wortelen met loof,"1,69","1,69",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/63/59/asset-1236359.jpg,3074457345616679012
28066,28066-P,EVERYDAY sjalotten 500g,EVERYDAY sjalotten 500g,"0,99","1,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/87/04/asset-1538704.jpg,3074457345616681042
3310813,42504-P,BONI bladspinazie 200g,BONI bladspinazie 200g,"1,79","8,95",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/20/asset-4031320.jpg,3074457345616708304
1300729,29656-P,BONI sla rucola 100g,BONI sla rucola 100g,"1,16","11,60",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/02/01/asset-3150201.jpg,3074457345616684330
3574856,29698-P,Sperziebonen,Sperziebonen,"3,76","3,76",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/28/85/asset-1272885.jpg,3074457345616717634
1010771,29580-P,BONI BIO broccoli 1st,BONI BIO broccoli 1st,"2,79","2,79",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/81/asset-2191381.jpg,3074457345616681634
29091,29091-P,BONI fijnproeversmix 320g,BONI fijnproeversmix 320g,"2,63","8,22",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/63/02/asset-2476302.jpg,3074457345616679576
2765290,29641-P,Romeinse Slaharten,Romeinse Slaharten,"1,65","1,65",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/54/47/asset-3785447.jpg,3074457345616698312
3696524,32701-P,BONI BIO courgette 2st,BONI BIO courgette 2st,"3,98","3,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/64/23/asset-3256423.jpg,3074457345616726656
1939699,28715-P,Butternutpompoen Butternut,Butternutpompoen Butternut,"1,89","1,89",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/68/22/asset-1566822.jpg,3074457345616690482
2418021,36585-P,BONI witloof fijnproevers 175g,BONI witloof fijnproevers 175g,"2,49","14,23",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/05/35/asset-3040535.jpg,3074457345616693338
4407434,24792-P,BONI rauwkostmix rode biet 250g,BONI rauwkostmix rode biet 250g,"1,86","7,44",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/88/52/asset-2488852.jpg,3074457345616772914
2220523,29778-P,groene asperges punten 200g,groene asperges punten 200g,"5,99","29,95",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/40/75/asset-2534075.jpg,3074457345616687034
3424381,28282-P,BONI zoete uien 500g,BONI zoete uien 500g,"1,99","3,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/93/64/asset-1539364.jpg,3074457345616716172
3310793,12792-P,BONI sojascheuten 300g,BONI sojascheuten 300g,"1,14","3,80",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/74/67/asset-2707467.jpg,3074457345616708294
3593592,29505-P,spitskool,spitskool,"1,99","1,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/22/67/asset-1122267.jpg,3074457345616723866
1849547,29660-P,BONI veldsla 150g,BONI veldsla 150g,"1,99","13,27",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/21/91/asset-3002191.jpg,3074457345616694570
29710,29710-P,BONI champignon extra fijn 500g,BONI champignon extra fijn 500g,"2,89","5,78",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/95/50/asset-2919550.jpg,3074457345616679116
2478173,36947-P,BONI jonge slascheuten 175g,BONI jonge slascheuten 175g,"2,39","13,66",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/18/asset-4031318.jpg,3074457345616699076
29649,29649-P,sla eikenblad rood Flandria 1st,sla eikenblad rood Flandria 1st,"1,25","1,25",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/21/76/asset-342176.jpg,3074457345616679084
2499814,28283-P,"BONI dikke uien 2,5kg","BONI dikke uien 2,5kg","4,50","1,80",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/86/19/asset-2778619.jpg,3074457345616695280
1126375,29652-P,sla groen eikenblad Flandria 1st,sla groen eikenblad Flandria 1st,"1,34","1,34",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/55/24/asset-3785524.jpg,3074457345616685948
29667,29667-P,witte kool,witte kool,"1,97","1,97",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/31/07/asset-343107.jpg,3074457345616744500
1545593,29506-P,BONI koriander vers 20g,BONI koriander vers 20g,"0,75","37,50",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/96/92/asset-2979692.jpg,3074457345616689540
29020,29020-P,BONI fijnproeversmix 70g,BONI fijnproeversmix 70g,"0,98","14,00",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/30/43/asset-4033043.jpg,3074457345616679550
3087971,41330-P,Witte selder,Witte selder,"1,88","1,88",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/21/57/asset-2172157.jpg,3074457345616703632
29591,29591-P,EVERYDAY juliennegroenten 500g,EVERYDAY juliennegroenten 500g,"0,77","1,54",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/70/09/asset-1967009.jpg,3074457345616678998
2510514,28115-P,BONI dikke knoflook 500g,BONI dikke knoflook 500g,"4,45","8,90",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/47/46/asset-3424746.jpg,3074457345616695528
3185831,23863-P,Knoflook vers,Knoflook vers,"16,00","16,00",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/18/62/asset-381862.jpg,3074457345616705258
2929639,17518-P,BONI witte champignons gesneden 300g,BONI witte champignons gesneden 300g,"2,29","7,64",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Groenten",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/79/63/asset-3727963.jpg,3074457345616701576
